epoch,train_loss,valid_loss,train_accuracy,valid_accuracy,valid_f1,learning_rate
50,0.07417034699687527,0.09278310969204383,0.9736951983298539,0.9745508982035929,0.973459495582014,0.0001
51,0.09982696663984923,0.09409410100532026,0.9711899791231733,0.9745508982035929,0.9734208890161663,0.0001
52,0.08647294601968476,0.08315187424991537,0.9757828810020877,0.9835329341317365,0.9835322247452195,0.0001
53,0.08571232007291471,0.16054584523161014,0.9774530271398747,0.9655688622754491,0.963928564729793,0.0001
54,0.07337068917855838,0.09300609744916542,0.9745302713987474,0.9760479041916168,0.9754893990770909,0.0001
55,0.062045215514716,0.1000761714523702,0.9803757828810021,0.9805389221556886,0.9801578732658567,0.0001
56,0.0556614507958954,0.11368245047005276,0.9824634655532359,0.9790419161676647,0.9786229830114542,0.0001
57,0.0639411386203542,0.13470076461752017,0.9774530271398747,0.9775449101796407,0.977030404703504,0.0001
58,0.04445354654796986,0.17394516532292556,0.9824634655532359,0.9700598802395209,0.9693395927297366,5e-05
59,0.06685760956887536,0.14216135843784677,0.984133611691023,0.9760479041916168,0.9752769316154886,5e-05
60,0.04845359375178308,0.128572676888483,0.9862212943632568,0.9820359281437125,0.981264858010743,5e-05
61,0.05710125118727351,0.10486930037686924,0.9803757828810021,0.9790419161676647,0.9784238701901024,5e-05
62,0.030371224905227142,0.11741994705028842,0.9899791231732776,0.9730538922155688,0.9717680634017125,5e-05
63,0.04170917464196726,0.09033454695861462,0.9853862212943633,0.9805389221556886,0.9795007570466135,5e-05
64,0.049212879228788683,0.07705378764403863,0.9837160751565762,0.9820359281437125,0.9814007022082389,2.5e-05
65,0.03256733805751224,0.10978396210128234,0.9899791231732776,0.9745508982035929,0.9734954449751909,2.5e-05
66,0.0314271883077342,0.09505801447137319,0.9891440501043841,0.9805389221556886,0.9796357928000061,2.5e-05
67,0.02367605665282604,0.08019370947056019,0.9937369519832986,0.9805389221556886,0.97984680828953,2.5e-05
